label,cello_s,cello_w,cello_i,cello_c,psort_s,psort_w,psort_i,psort_c,cello2go_s,cello2go_w,cello2go_i,cello2go_c,ngLoc_s,ngLoc_w,ngLoc_i,ngLoc_c,gpos_s,gpos_w,gpos_i,gpos_c,loctree_s,loctree_w,loctree_i,loctree_c
I,0.26599975,0.03751308,4.514135,0.182352674,0,0,10,0,0,0,1,0,0.2104,0,0.3681,0.4215,0,0,0,1,0,0,100,0
C,3.522752,0.06486357,0.80666089,0.6057242,0,0,0,10,0,0,0,1,0.2371,0,0.2528,0.5101,0,0,0,1,44,0,0,0
C,0.331498018,0.223560796,0.5778624,3.867079,0,0,0,10,0,0,0,1,0.1908,0,0.1867,0.4452,0,0,0,1,0,0,0,10
C,0.21125768,0.008171582,0.06696997,4.7136,0,0,0,10,0,0,0,1,0.01199,0,0.01319,0.9712,0,0,0,1,0,0,0,25
C,0.0761405,0.028443775,0.2136022,4.681812,0,0,0,10,0,0,0,1,0.009195,0,0.01002,0.9747,0,0,0,1,0,0,0,30
C,0.06494528,0.01108041,0.1434235,4.78055,0,0,0,10,0,0,0,1,0.007937,0,0.01816,0.9737,0,0,0,1,0,0,0,42
C,0.1660599,0.02010508,0.16902476,4.64481,0,0,0,10,0,0,0,1,0.00712,0,0.01015,0.9783,0,0,0,1,0,0,0,13
C,0.0053896586,0.0009503243,0.020138874,4.973522,0,0,0,10,0,0,0,1,0.007792,0,0.006958,0.9824,0,0,0,1,0,0,0,26
C,0.260086814,0.003569763,0.18596485,4.550378,0,0,0,10,0,0,0,1,0.01035,0,0.009978,0.9767,0,0,0,1,0,0,0,29
C,0.03594417,0.044606169,0.07305247,4.846397,0,0,0,10,0,0,0,1,0.01316,0,0.0134,0.9699,0,0,0,1,0,0,0,27
C,0.025370637,0.003247534,0.039597509,4.931785,0,0,0,10,0,0,0,1,0.007487,0,0.01337,0.9738,0,0,0,1,0,0,0,100
C,0.60696457,0.2626172,1.0082238,3.122194,0,0,0,10,0,0,0,1,0.01137,0,0.01141,0.9704,0,0,0,1,0,0,0,42
C,0.033507029,0.002411851,0.013199018,4.950882,0,0,0,10,0,0,0,1,0.009333,0,0.01406,0.9743,0,0,0,1,0,0,0,30
C,0.15949284,0.03882007,0.20467403,4.597014,0,0,0,10,0,0,0,1,0.007556,0,0.007232,0.979,0,0,0,1,0,0,0,28
C,0.0021334865,0.0005484747,0.0184713406,4.978846,0,0,0,10,0,0,0,1,0.006439,0,0.01036,0.9802,0,0,0,1,0,0,0,14
C,0.00129050589,0.0004750133,0.032745217,4.965489,0,0,0,10,0,0,0,1,0.005658,0,0.01061,0.9811,0,0,0,1,0,0,0,42
C,0.00284544032,0.0004227639,0.007692765,4.989039,0,0,0,10,0,0,0,1,0.005338,0,0.006226,0.9855,0,0,0,1,0,0,0,61
C,0.01607268,0.002116975,0.25266948,4.729141,0,0,0,10,0,0,0,1,0.00692,0,0.009936,0.9807,0,0,0,1,0,0,0,63
C,0.018831821,0.004363874,0.05935222,4.917452,0,0,0,10,0,0,0,1,0.00418,0,0.007296,0.9857,0,0,0,1,0,0,0,72
C,0.0028607785,0.002621837,0.018014753,4.976502,0,0,0,10,0,0,0,1,0.005311,0,0.006886,0.9845,0,0,0,1,0,0,0,87
C,0.59069138,0.03798069,0.8998931,3.471435,0,0,0,10,0,0,0,1,0.007271,0,0.006128,0.9866,0,0,0,1,0,0,0,65
C,0.070344613,0.01350764,2.5928914,2.323256,0,0,0,10,0,0,0,1,0.008874,0,0.00628,0.9843,0,0,0,1,0,0,0,34
C,0.0504350465,0.007222503,0.03793064,4.904412,0,0,0,10,0,0,0,1,0.00451,0,0.00799,0.9857,0,0,0,1,0,0,0,35
C,0.0300949308,0.006567462,0.077624617,4.885713,0,0,0,10,0,0,0,1,0.008787,0,0.009757,0.9774,0,0,0,1,0,0,0,64
C,0.0212061915,0.0030572585,0.22440289,4.751334,0,0,0,10,0,0,0,1,0.004063,0,0.006,0.9872,0,0,0,1,0,0,0,46
C,0.10913497,0.009662726,0.08013083,4.801071,0,0,0,10,0,0,0,1,0.007756,0,0.01636,0.9759,0,0,0,1,0,0,0,25
C,0.14912378,0.016586822,0.12791334,4.706376,0,0,0,10,0,0,0,1,0.004732,0,0.01023,0.985,0,0,0,1,0,0,0,52
C,0.08169559,0.021473286,0.1431331,4.753699,0,0,0,10,0,0,0,1,0,0.008163,0.01126,0.9725,0,0,0,1,0,0,0,32
C,0.030013011,0.006186283,0.209653,4.754147,0,0,0,10,0,0,0,1,0.00884,0,0.00944,0.978,0,0,0,1,0,0,0,41
C,0.011059653,0.0022270412,0.0849713,4.901741,0,0,0,10,0,0,0,1,0.005755,0,0.01,0.9819,0,0,0,1,0,0,0,37
C,0.00845597,0.0103998098,0.038460989,4.942684,0,0,0,10,0,0,0,1,0.007741,0,0.007986,0.9815,0,0,0,1,0,0,0,72
C,0.0706168589,0.014270509,0.128546108,4.786566,0,0,0,10,0,0,0,1,0.01157,0,0.01385,0.9657,0,0,0,1,0,0,0,39
C,0.008900368,0.0013551898,0.06410648,4.925639,0,0,0,10,0,0,0,1,0.005227,0,0.006586,0.988,0,0,0,1,0,0,0,64
C,0.03838415,0.008390152,0.15660167,4.796624,0,0,0,10,0,0,0,1,0.01798,0,0.01515,0.9669,0,0,0,1,0,0,0,71
C,0.0088550357,0.0013127193,0.021472348,4.968362,0,0,0,10,0,0,0,1,0.007055,0,0.01021,0.9773,0,0,0,1,0,0,0,67
C,0.10249283,0.0141957,0.11650023,4.766811,0,0,0,10,0,0,0,1,0.01018,0,0.007519,0.9775,0,0,0,1,0,0,0,33
C,0.032643759,0.017690353,0.27453202,4.675134,0,0,0,10,0,0,0,1,0.004137,0,0.005907,0.989,0,0,0,1,0,0,0,57
C,0.03041588,0.01156511,0.04578208,4.912237,0,0,0,10,0,0,0,1,0.1538,0,0.176,0.6028,0,0,0,1,0,0,0,89
C,0.043760895,0.00635526,0.02661442,4.923269,0,0,0,10,0,0,0,1,0.004331,0.003827,0,0.9888,0,0,0,1,0,0,0,38
C,0.021276424,0.005426336,0.031286255,4.94201,0,0,0,10,0,0,0,1,0.01215,0,0.01115,0.9711,0,0,0,1,0,0,0,12
C,0.0017741134,0.0034036849,0.06044913,4.934374,0,0,0,10,0,0,0,1,0.004077,0,0.00477,0.9872,0,0,0,1,0,0,0,48
C,0.0043882838,0.0010481458,0.014218806,4.980345,0,0,0,10,0,0,0,1,0.005677,0,0.009311,0.9813,0,0,0,1,0,0,0,100
C,0.0091385914,0.0021702717,0.07083,4.91786,0,0,0,10,0,0,0,1,0.006631,0,0.007699,0.9824,0,0,0,1,0,0,0,0
C,0.03179998,0.006007721,0.10872802,4.853464,0,0,0,10,0,0,0,1,0.007033,0,0.007251,0.9857,0,0,0,1,0,0,0,56
C,0.015607815,0.003508784,0.3580854,4.622798,0,0,0,10,0,0,0,1,0,0.004689,0.005298,0.9861,0,0,0,1,0,0,0,27
C,0.069127972,0.010580171,0.03362949,4.886663,0,0,0,10,0,0,0,1,0.004684,0,0.005627,0.9876,0,0,0,1,0,0,0,45
C,0.0030731398,0.003255177,0.03844874,4.955222,0,0,0,10,0,0,0,1,0.007246,0,0.003939,0.9866,0,0,0,1,0,0,0,47
C,0.10101764,0.03656259,0.191824122,4.670596,0,0,0,10,0,0,0,1,0.01002,0,0.008326,0.9756,0,0,0,1,0,0,0,56
C,0.049255273,0.009385886,0.13305136,4.808307,0,0,0,10,0,0,0,1,0.009972,0,0.01019,0.9798,0,0,0,1,0,0,0,55
C,0.0031645558,0.0010940186,0.03440448,4.961337,0,0,0,10,0,0,0,1,0.006187,0,0.007794,0.9827,0,0,0,1,0,0,0,39
C,0.034819016,0.002622014,0.33537144,4.627186,0,0,0,10,0,0,0,1,0.006853,0,0.007148,0.9837,0,0,0,1,0,0,0,45
C,0.056235685,0.006384311,0.13277953,4.8046,0,0,0,10,0,0,0,1,0.007027,0,0.0152,0.9778,0,0,0,1,0,0,0,58
C,0.010127763,0.014665538,0.04443909,4.930767,0,0,0,10,0,0,0,1,0.006086,0,0.00773,0.9844,0,0,0,1,0,0,0,54
C,0.006383103,0.002023264,0.026105156,4.965489,0,0,0,10,0,0,0,1,0.00592,0,0.009722,0.9808,0,0,0,1,0,0,0,100
C,0.0057437046,0.0006475739,0.037224517,4.956384,0,0,0,10,0,0,0,1,0.008725,0,0.01223,0.9735,0,0,0,1,0,0,0,34
C,0.034921462,0.01587248,0.090916008,4.85829,0,0,0,10,0,0,0,1,0,0.01045,0.01266,0.9697,0,0,0,1,0,0,0,19
C,0.029247516,0.001443397,0.025012907,4.944296,0,0,0,10,0,0,0,1,0.006245,0,0.009307,0.9817,0,0,0,1,0,0,0,12
C,0.23401649,0.03435008,0.19323303,4.538401,0,0,0,10,0,0,0,1,0.009773,0,0.007702,0.9767,0,0,0,1,0,0,0,29
C,0.0742442916,0.033919911,0.04935148,4.842484,0,0,0,10,0,0,0,1,0.008274,0,0.005071,0.9864,0,0,0,1,0,0,0,35
C,0.07473571,0.00879159,0.3458987,4.570575,0,0,0,10,0,0,0,1,0.006652,0,0.01563,0.974,0,0,0,1,0,0,0,21
C,0.01787100514,0.001366432,0.06568617,4.915077,0,0,0,10,0,0,0,1,0.007501,0,0.008875,0.9801,0,0,0,1,0,0,0,40
C,0.007174391,0.003502385,0.27665788,4.712664,0,0,0,10,0,0,0,1,0.008236,0,0.005564,0.9861,0,0,0,1,0,0,0,26
C,0.031270966,0.005877826,0.08961393,4.873238,0,0,0,10,0,0,0,1,0.006793,0,0.008109,0.9796,0,0,0,1,0,0,0,34
C,0.03090745,0.01604487,0.2329087,4.720139,0,0,0,10,0,0,0,1,0.01051,0,0.008499,0.9758,0,0,0,1,0,0,0,100
C,0.0425516978,0.0026695096,0.15444394,4.800334,0,0,0,10,0,0,0,1,0.004299,0,0.005399,0.9901,0,0,0,1,0,0,0,54
C,0.007521614,0.001535167,0.07146587,4.919477,0,0,0,10,0,0,0,1,0.0129,0,0.006782,0.9773,0,0,0,1,0,0,0,76
C,0.019566415,0.0056823534,0.54505336,4.429697,0,0,0,10,0,0,0,1,0.009057,0,0.01297,0.978,0,0,0,1,0,0,0,34
C,0.9255727,0.36221554,1.1760708,2.5361407,0,0,0,10,0,0,0,1,0.01817,0.01226,0,0.9594,0,0,0,1,0,0,0,42
C,0.008307303,0.002336172,0.039488665,4.949866,0,0,0,10,0,0,0,1,0.01,0,0.01211,0.9747,0,0,0,1,0,0,0,13
C,0.082647824,0.0185531155,0.21267316,4.686126,0,0,0,10,0,0,0,1,0.007438,0,0.009378,0.9761,0,0,0,1,0,0,0,45
C,0.0093785854,0.0017466613,0.0134397465,4.975435,0,0,0,10,0,0,0,1,0.01316,0,0.0141,0.9694,0,0,0,1,0,0,0,36
C,0.012598664,0.005789183,0.0378693,4.943743,0,0,0,10,0,0,0,1,0.005219,0,0.008578,0.9836,0,0,0,1,0,0,0,37
C,0.017269014,0.004540356,0.121109,4.857082,0,0,0,10,0,0,0,1,0.01175,0,0.01009,0.9711,0,0,0,1,0,0,0,51
C,0.01947408,0.002968102,0.02007857,4.957479,0,0,0,10,0,0,0,1,0.006585,0,0.007861,0.9837,0,0,0,1,0,0,0,35
C,0.03042124,0.026939045,0.11995186,4.822689,0,0,0,10,0,0,0,1,0.004586,0,0.005533,0.9878,0,0,0,1,0,0,0,52
C,0.4203524,0.04857884,0.4340299,4.09704,0,0,0,10,0,0,0,1,0.01,0,0.01367,0.9697,0,0,0,1,0,0,0,28
C,0.009071046,0.0036113005,0.08761051,4.899706,0,0,0,10,0,0,0,1,0.1764,0,0.3814,0.3942,0,0,0,1,0,0,0,83
C,0.025303968,0.006675954,0.29925165,4.668769,0,0,0,10,0,0,0,1,0.0145,0,0.01089,0.9697,0,0,0,1,0,0,0,18
C,0.041946808,0.003495429,0.03325717,4.9213,0,0,0,10,0,0,0,1,0.009093,0,0.01193,0.9749,0,0,0,1,0,0,0,26
C,0.044498687,0.012801778,0.2597902,4.682909,0,0,0,10,0,0,0,1,0.01072,0,0.01583,0.9633,0,0,0,1,0,0,0,36
C,0.0628098505,0.0297068787,0.04549776,4.861987,0,0,0,10,0,0,0,1,0.009494,0,0.009421,0.979,0,0,0,1,0,0,0,34
C,0.023426394,0.007805956,0.09972458,4.869043,0,0,0,10,0,0,0,1,0.008288,0,0.009658,0.977,0,0,0,1,0,0,0,46
C,0.07069927,0.006813736,0.04763541,4.87485,0,0,0,10,0,0,0,1,0.009318,0,0.00957,0.9811,0,0,0,1,0,0,0,32
C,0.238154476,0.017949752,0.4964343,4.247462,0,0,0,10,0,0,0,1,0.009535,0,0.01303,0.9722,0,0,0,1,0,0,0,11
C,0.00475610659,0.0012027698,0.044266422,4.949774,0,0,0,10,0,0,0,1,0,0.007503,0.009291,0.9766,0,0,0,1,0,0,0,38
C,0.053133415,0.009643791,0.16609511,4.771127,0,0,0,10,0,0,0,1,0.01724,0,0.02833,0.9544,0,0,0,1,0,0,0,46
C,0.067401321,0.025820998,0.13885015,4.767927,0,0,0,10,0,0,0,1,0.01114,0,0.01948,0.9608,0,0,0,1,0,0,0,28
C,0.0033285539,0.002274609,0.046116529,4.948281,0,0,0,10,0,0,0,1,0.006115,0,0.005997,0.9843,0,0,0,1,0,0,0,47
C,0.043403,0.01411858,0.2788177,4.663662,0,0,0,10,0,0,0,1,0.01195,0,0.01659,0.9715,0,0,0,1,0,0,0,43
C,0.0225752389,0.007251479,0.0412611989,4.928911,0,0,0,10,0,0,0,1,0.006765,0,0.007394,0.9809,0,0,0,1,0,0,0,74
C,0.52316648,0.038638177,0.29323065,4.144964,0,0,0,10,0,0,0,1,0.007319,0,0.009283,0.9834,0,0,0,1,0,0,0,46
C,0.0108025713,0.0029610972,0.09321408,4.893022,0,0,0,10,0,0,0,1,0.005931,0,0.007502,0.9829,0,0,0,1,0,0,0,58
C,0.011846757,0.002033577,0.04904811,4.937072,0,0,0,10,0,0,0,1,0.008307,0,0.006773,0.9821,0,0,0,1,0,0,0,44
C,0.125415737,0.011061635,0.09481562,4.768708,0,0,0,10,0,0,0,1,0.007297,0,0.006139,0.9808,0,0,0,1,0,0,0,49
C,0.07994389,0.006592893,0.06269319,4.850769,0,0,0,10,0,0,0,1,0.007013,0,0.008271,0.9826,0,0,0,1,0,0,0,5
C,0.0002857544,0.0005869682,0.014163427,4.984963,0,0,0,10,0,0,0,1,0.008756,0,0.008518,0.9775,0,0,0,1,0,0,0,38
C,0.007321322,0.004870696,0.16508902,4.822719,0,0,0,10,0,0,0,1,0.005508,0,0.006397,0.985,0,0,0,1,0,0,0,46
C,0.33014891,0.01948174,0.05948234,4.590886,0,0,0,10,0,0,0,1,0.00489,0,0.007955,0.9847,0,0,0,1,0,0,0,46
C,0.09879286,0.001622653,0.02959138,4.869994,0,0,0,10,0,0,0,1,0.008509,0,0.00479,0.9861,0,0,0,1,0,0,0,52
C,0.02262976,0.012904536,0.09075066,4.873714,0,0,0,10,0,0,0,1,0.2303,0,0.2092,0.5096,0,0,0,1,0,0,0,79
C,0.046674059,0.001972719,0.09468991,4.856663,0,0,0,10,0,0,0,1,0.007718,0,0.008828,0.9814,0,0,0,1,0,0,0,53
C,0.00727799,0.007684911,0.048622678,4.936415,0,0,0,10,0,0,0,1,0,0.008877,0.01045,0.9733,0,0,0,1,0,0,0,7
C,0.018227148,0.013908579,0.03413443,4.933729,0,0,0,10,0,0,0,1,0.005939,0,0.007232,0.9833,0,0,0,1,0,0,0,69
C,0.087553329,0.007327045,0.1467664,4.758353,0,0,0,10,0,0,0,1,0.004912,0,0.006623,0.9856,0,0,0,1,0,0,0,38
C,0.03880417,0.013576174,0.08507398,4.862545,0,0,0,10,0,0,0,1,0.003507,0,0.00714,0.9883,0,0,0,1,0,0,0,56
C,0.22455694,0.02331891,0.14099287,4.611132,0,0,0,10,0,0,0,1,0.0107,0,0.007364,0.977,0,0,0,1,0,0,0,30
C,0.070277041,0.023511723,0.23578951,4.670422,0,0,0,10,0,0,0,1,0.009949,0,0.01833,0.9674,0,0,0,1,0,0,0,17
C,0.02678241,0.0063161591,0.230936027,4.735965,0,0,0,10,0,0,0,1,0.009274,0,0.007147,0.9787,0,0,0,1,0,0,0,54
C,0.04455534,0.022192265,0.2682839,4.664969,0,0,0,10,0,0,0,1,0.01283,0,0.009744,0.974,0,0,0,1,0,0,0,60
C,0.002289342,0.0020033403,0.045764226,4.949942,0,0,0,10,0,0,0,1,0.008233,0,0.005612,0.9859,0,0,0,1,0,0,0,56
C,0.057163427,0.019063769,0.18098748,4.742785,0,0,0,10,0,0,0,1,0.0162,0,0.01572,0.9583,0,0,0,1,0,0,0,38
C,0.040331713,0.037344122,0.1292651,4.793059,0,0,0,10,0,0,0,1,0.008424,0,0.01651,0.972,0,0,0,1,0,0,0,30
C,0.0079641282,0.0008208957,0.040457176,4.950757,0,0,0,10,0,0,0,1,0.004776,0,0.007033,0.985,0,0,0,1,0,0,0,54
C,0.090782429,0.008545782,0.086402458,4.814269,0,0,0,10,0,0,0,1,0.1898,0,0.1711,0.5992,0,0,0,1,0,0,0,95
C,0.013438655,0.008897444,0.09775325,4.879911,0,0,0,10,0,0,0,1,0.01046,0,0.01353,0.9676,0,0,0,1,0,0,0,15
C,0.06072842,0.005244322,0.06232567,4.871702,0,0,0,10,0,0,0,1,0.006533,0,0.006477,0.987,0,0,0,1,0,0,0,50
C,0.019630615,0.004565677,0.082902421,4.892902,0,0,0,10,0,0,0,1,0.01007,0,0.01068,0.9753,0,0,0,1,0,0,0,41
C,0.241586038,0.015738577,0.078118371,4.664557,0,0,0,10,0,0,0,1,0.005656,0,0.01137,0.9807,0,0,0,1,0,0,0,49
C,2.478503,0.2327566,1.0246678,1.2640732,0,0,0,10,0,0,0,1,0,0.01185,0.01131,0.9661,0,0,0,1,0,0,0,54
C,0.0366814393,0.054355825,0.22658385,4.682379,0,0,0,10,0,0,0,1,0.01994,0,0.0195,0.9606,0,0,0,1,0,0,0,31
C,0.097359374,0.007755465,0.61240375,4.282481,0,0,0,10,0,0,0,1,0.009203,0,0.01278,0.9747,0,0,0,1,0,0,0,57
C,0.0017298439,0.0054159152,0.02624299,4.966611,0,0,0,10,0,0,0,1,0.006577,0,0.007807,0.9818,0,0,0,1,0,0,0,74
C,0.11679573,0.0243661,0.40702488,4.451815,0,0,0,10,0,0,0,1,0.01073,0,0.01239,0.9688,0,0,0,1,0,0,0,31
C,0.13352352,0.004730335,0.04365729,4.818088,0,0,0,10,0,0,0,1,0.004818,0,0.01103,0.9824,0,0,0,1,0,0,0,37
C,0.0017926433,0.0019715429,0.03342902,4.962807,0,0,0,10,0,0,0,1,0.004047,0,0.005402,0.9878,0,0,0,1,0,0,0,72
C,0.7633891,0.35897117,0.6918857,3.185754,0,0,0,10,0,0,0,1,0.009597,0,0.01332,0.9771,0,0,0,1,0,0,0,21
C,0.004625537,0.0042662419,0.564873004,4.426235,0,0,0,10,0,0,0,1,0.0149,0,0.01488,0.9702,0,0,0,1,0,0,0,19
C,0.04759605,0.026280166,0.4024174,4.523706,0,0,0,10,0,0,0,1,0.01046,0,0.01761,0.9642,0,0,0,1,0,0,0,42
C,0.237602556,0.02706293,1.1244436,3.610892,0,0,0,10,0,0,0,1,0.02151,0,0.01736,0.9611,0,0,0,1,0,0,0,34
C,0.057690471,0.003755404,0.55482999,4.383724,0,0,0,10,0,0,0,1,0.01404,0,0.007906,0.978,0,0,0,1,0,0,0,25
C,0.41805939,0.16616408,1.259519,3.156258,0,0,0,10,0,0,0,1,0.01461,0,0.01822,0.9546,0,0,0,1,0,0,0,25
C,0.042333568,0.0037863671,0.98923563,3.964646,0,0,0,10,0,0,0,1,0.01118,0,0.01529,0.9699,0,0,0,1,0,0,0,26
C,0.71100602,0.015611598,0.4464773,3.826905,0,0,0,10,0,0,0,1,0,0.00821,0.01358,0.9701,0,0,0,1,0,0,0,100
C,0.1776466,0.006656099,0.39888091,4.416816,0,0,0,10,0,0,0,1,0.01013,0,0.01371,0.9724,0,0,0,1,0,0,0,0
C,0.5801811,0.010381798,0.307342,4.102095,0,0,0,10,0,0,0,1,0.00737,0,0.008728,0.9802,0,0,0,1,0,0,0,26
C,0.3476851,0.02761688,0.7339235,3.890773,0,0,0,10,0,0,0,1,0.01146,0,0.01403,0.9676,0,0,0,1,0,0,0,5
C,0.24902189,0.048407201,0.6548852,4.047685,0,0,0,10,0,0,0,1,0.008374,0,0.01698,0.9708,0,0,0,1,0,0,0,38
C,0.20418916,0.11231203,1.374919,3.30858,0,0,0,10,0,0,0,1,0.01758,0,0.01744,0.9565,0,0,0,1,0,0,0,24
C,0.09422016,0.005905214,0.3297245,4.57015,0,0,0,10,0,0,0,1,0.01481,0,0.01149,0.9632,0,0,0,1,0,0,0,26
C,0.029277596,0.013005143,0.15196437,4.805752,0,0,0,10,0,0,0,1,0.007412,0,0.008894,0.9801,0,0,0,1,0,0,0,50
C,0.2817146,0.04936272,1.918828,2.750096,0,0,0,10,0,0,0,1,0.006052,0,0.008338,0.9856,0,0,0,1,0,0,0,32
C,0.0883429,0.005922989,0.84649822,4.059234,0,0,0,10,0,0,0,1,0.01546,0,0.01434,0.9675,0,0,0,1,0,0,0,11
C,0.335146,0.025657429,0.8464752,3.792722,0,0,0,10,0,0,0,1,0.1631,0,0.3542,0.4394,0,0,0,1,0,0,0,0
C,0.014800475,0.005245997,1.36808794,3.611865,0,0,0,10,0,0,0,1,0.01349,0,0.01651,0.9668,0,0,0,1,0,0,0,14
C,0.0032015925,0.00129056,0.080766646,4.914741,0,0,0,10,0,0,0,1,0.006693,0,0.009482,0.9803,0,0,0,1,0,0,0,55
C,0.0094659447,0.0008506217,0.018102983,4.971581,0,0,0,10,0,0,0,1,0.00513,0,0.007871,0.9844,0,0,0,1,0,0,0,48
C,0.015911018,0.0028670204,0.17454483,4.806677,0,0,0,10,0,0,0,1,0.006557,0,0.009329,0.9802,0,0,0,1,0,0,0,11
C,0.009556647,0.014032196,0.03095831,4.945453,0,0,0,10,0,0,0,1,0.004575,0,0.007635,0.985,0,0,0,1,0,0,0,84
C,0.0015464023,0.000606941,0.023809309,4.974037,0,0,0,10,0,0,0,1,0.007849,0,0.01161,0.9748,0,0,0,1,0,0,0,42
C,0.08960653,0.01725081,0.18449413,4.708649,0,0,0,10,0,0,0,1,0.01233,0,0.01257,0.9751,0,0,0,1,0,0,0,17
C,0.038408944,0.005032929,0.10928992,4.847268,0,0,0,10,0,0,0,1,0.007351,0,0.006773,0.9822,0,0,0,1,0,0,0,35
C,0.017823299,0.012841734,0.12410394,4.845231,0,0,0,10,0,0,0,1,0.005763,0,0.007476,0.9859,0,0,0,1,0,0,0,57
C,0.06423642,0.01469453,0.055474,4.865595,0,0,0,10,0,0,0,1,0.00807,0,0.008686,0.9785,0,0,0,1,0,0,0,33
C,0.045090963,0.011093826,0.13378674,4.810029,0,0,0,10,0,0,0,1,0.01613,0,0.01358,0.9703,0,0,0,1,0,0,0,74
C,0.010724632,0.006935917,0.15176301,4.830577,0,0,0,10,0,0,0,1,0.00796,0,0.006164,0.9808,0,0,0,1,0,0,0,56
C,0.004355039,0.0011317845,0.083223976,4.911289,0,0,0,10,0,0,0,1,0.007389,0,0.005625,0.984,0,0,0,1,0,0,0,56
C,0.2137899,0.058114692,0.4371807,4.290915,0,0,0,10,0,0,0,1,0.01154,0,0.0188,0.9622,0,0,0,1,0,0,0,48
C,0.4826471,0.10511348,0.5874092,3.82483,0,0,0,10,0,0,0,1,0.009362,0,0.006403,0.9785,0,0,0,1,0,0,0,61
C,0.0315804334,0.0096899509,0.06889316,4.889836,0,0,0,10,0,0,0,1,0.008835,0,0.01301,0.9709,0,0,0,1,0,0,0,33
C,0.016797679,0.005828687,0.16294349,4.814429,0,0,0,10,0,0,0,1,0.008808,0,0.01223,0.979,0,0,0,1,0,0,0,65
C,0.0065964102,0.0035276311,0.035463173,4.954413,0,0,0,10,0,0,0,1,0.006966,0,0.01057,0.9763,0,0,0,1,0,0,0,43
C,0.0103420092,0.0031721935,0.08604892,4.900437,0,0,0,10,0,0,0,1,0.009208,0,0.008162,0.9803,0,0,0,1,0,0,0,53
C,0.020888585,0.004724804,0.11269745,4.861689,0,0,0,10,0,0,0,1,0.008266,0,0.008071,0.9791,0,0,0,1,0,0,0,48
C,0.05011244147,0.02996132207,0.06999178,4.849935,0,0,0,10,0,0,0,1,0.0103,0,0.01108,0.9766,0,0,0,1,0,0,0,29
C,0.0389996,0.003367002,0.04532894,4.912305,0,0,0,10,0,0,0,1,0.01106,0,0.006989,0.9779,0,0,0,1,0,0,0,19
C,0.0173281633,0.0020875758,0.03866086,4.941922,0,0,0,10,0,0,0,1,0.006695,0,0.006598,0.9852,0,0,0,1,0,0,0,39
C,0.091357661,0.007178869,0.3471339,4.554329,0,0,0,10,0,0,0,1,0.008469,0,0.01402,0.9756,0,0,0,1,0,0,0,61
C,0.008551219,0.0019730159,0.017495483,4.97198,0,0,0,10,0,0,0,1,0.007653,0,0.01085,0.9768,0,0,0,1,0,0,0,69
C,0.00351458771,0.0031641175,0.067549009,4.925773,0,0,0,10,0,0,0,1,0.007802,0,0.008787,0.9817,0,0,0,1,0,0,0,5
C,0.12410247,0.011040468,0.3607402,4.504117,0,0,0,10,0,0,0,1,0.02122,0,0.02248,0.9563,0,0,0,1,0,0,0,58
C,0.008891617,0.002652127,0.045627638,4.942828,0,0,0,10,0,0,0,1,0.0124,0,0.01576,0.9691,0,0,0,1,0,0,0,12
C,0.9353064,0.36346468,1.0187971,2.6824328,0,0,0,10,0,0,0,1,0.02129,0,0.01393,0.9523,0,0,0,1,0,0,0,41
C,0.034534693,0.003556682,0.08027239,4.881636,0,0,0,10,0,0,0,1,0.01068,0,0.0109,0.9752,0,0,0,1,0,0,0,30
C,0.03642363,0.015539063,0.16066972,4.787368,0,0,0,10,0,0,0,1,0,0.006448,0.009728,0.9794,0,0,0,1,0,0,0,45
C,0.024015757,0.00254242,0.14418223,4.82926,0,0,0,10,0,0,0,1,0.2023,0,0.316,0.4359,0,0,0,1,0,0,0,87
C,0.017425586,0.001289152,0.05568107,4.925605,0,0,0,10,0,0,0,1,0.007856,0,0.009569,0.9799,0,0,0,1,0,0,0,30
C,0.0005963811,0.001003574,0.014213832,4.984186,0,0,0,10,0,0,0,1,0.01036,0,0.01471,0.9726,0,0,0,1,0,0,0,13
C,0.16398616,0.004968196,0.18733069,4.643715,0,0,0,10,0,0,0,1,0.01545,0,0.009259,0.9672,0,0,0,1,0,0,0,18
C,0.01581987,0.003750137,0.15825557,4.822174,0,0,0,10,0,0,0,1,0.007148,0,0.004975,0.9879,0,0,0,1,0,0,0,35
C,0.0216973294,0.0031250596,0.114364712,4.860812,0,0,0,10,0,0,0,1,0.01347,0,0.02092,0.96,0,0,0,1,0,0,0,31
C,0.006375728,0.0029920332,0.04091736,4.949714,0,0,0,10,0,0,0,1,0.005167,0,0.007809,0.9833,0,0,0,1,0,0,0,52
C,0.013060096,0.014194668,0.17940099,4.793344,0,0,0,10,0,0,0,1,0.006701,0,0.01179,0.979,0,0,0,1,0,0,0,42
C,0.0126823442,0.0042801845,0.03347781,4.949559,0,0,0,10,0,0,0,1,0.007327,0,0.005673,0.9864,0,0,0,1,0,0,0,32
C,0.033266973,0.007120145,0.14827329,4.811338,0,0,0,10,0,0,0,1,0.01301,0,0.01994,0.957,0,0,0,1,0,0,0,100
C,0.026680317,0.006514855,0.58878566,4.378019,0,0,0,10,0,0,0,1,0.01645,0,0.008761,0.9717,0,0,0,1,0,0,0,39
C,0.048087025,0.009551197,0.4917724,4.450589,0,0,0,10,0,0,0,1,0.004418,0,0.01777,0.9778,0,0,0,1,0,0,0,68
